,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,active,iPhone,city_King's Landing,city_Winterfell
8976,1,2014-01-11,4.9,1.25,2014-03-22,33.3,1,66.7,3.73,5.0,0,1,0,0
8977,1,2014-01-30,4.9,1.0,2014-01-31,0.0,0,100.0,15.54,5.0,0,1,1,0
8978,1,2014-01-31,5.0,1.0,2014-02-01,0.0,0,100.0,13.11,5.0,0,0,0,0
8979,1,2014-01-11,4.9,1.0,2014-01-12,0.0,0,0.0,23.16,5.0,0,0,0,1
8980,16,2014-01-12,4.8,1.13,2014-06-12,15.2,0,60.9,2.59,4.7,1,1,0,1
8981,1,2014-01-16,4.0,1.0,2014-01-16,0.0,0,100.0,14.28,5.0,0,1,0,0
8982,7,2014-01-11,4.9,1.04,2014-06-05,11.1,0,66.7,4.52,4.9,1,1,1,0
8983,6,2014-01-27,4.0,1.0,2014-02-15,0.0,1,100.0,1.15,4.5,0,1,0,1
8984,1,2014-01-12,5.0,1.0,2014-02-09,0.0,1,0.0,0.88,5.0,0,1,0,0
8985,0,2014-01-22,5.0,1.0,2014-05-10,0.0,0,0.0,16.71,4.5,0,0,0,1
8986,2,2014-01-30,4.0,1.25,2014-04-13,25.0,0,50.0,9.2,5.0,0,1,0,1
8987,0,2014-01-11,5.0,1.0,2014-05-20,0.0,1,100.0,0.5,4.0,0,0,0,0
8988,1,2014-01-06,4.9,1.0,2014-06-28,0.0,1,100.0,3.52,5.0,1,1,1,0
8989,12,2014-01-21,4.3,1.15,2014-04-08,29.6,1,63.0,4.41,4.9,0,1,0,1
8990,8,2014-01-21,3.9,1.04,2014-06-25,6.4,0,87.2,4.17,4.7,1,1,0,1
8991,0,2014-01-27,4.9,1.0,2014-06-07,0.0,1,0.0,3.99,5.0,1,0,0,1
8992,4,2014-01-10,4.9,1.0,2014-06-17,0.0,1,100.0,9.08,4.6,1,1,0,1
8993,2,2014-01-17,5.0,1.0,2014-05-24,0.0,0,75.0,12.5,5.0,0,0,0,0
8994,2,2014-01-20,3.6,1.1,2014-05-21,7.4,0,55.6,2.78,4.7,0,1,0,0
8995,15,2014-01-21,4.6,1.16,2014-06-30,18.9,0,67.6,3.95,4.7,1,1,0,1
8996,1,2014-01-10,5.0,1.0,2014-01-11,0.0,1,100.0,10.23,5.0,0,1,0,1
8997,0,2014-01-31,3.7,1.0,2014-06-28,0.0,0,50.0,1.99,4.8,1,1,0,1
8998,3,2014-01-21,5.0,1.0,2014-02-05,0.0,0,100.0,5.21,5.0,0,1,0,1
8999,1,2014-01-18,4.0,1.0,2014-01-23,0.0,1,100.0,18.4,5.0,0,1,0,1
9000,1,2014-01-30,4.9,1.0,2014-03-29,0.0,0,50.0,3.76,4.0,0,1,0,1
9001,3,2014-01-24,5.0,1.17,2014-02-03,33.3,1,33.3,3.88,4.0,0,1,1,0
9002,5,2014-01-17,4.6,1.07,2014-06-04,10.0,1,60.0,8.12,4.9,1,1,1,0
9003,1,2014-01-15,4.9,1.0,2014-01-23,0.0,1,100.0,18.38,5.0,0,0,1,0
9004,1,2014-01-25,5.0,1.0,2014-01-25,0.0,0,0.0,1.72,5.0,0,1,0,0
9005,1,2014-01-05,5.0,1.0,2014-01-05,0.0,1,0.0,8.66,5.0,0,1,0,0
9006,3,2014-01-09,5.0,1.0,2014-01-26,0.0,0,66.7,4.59,5.0,0,1,0,0
9007,1,2014-01-29,5.0,1.04,2014-06-23,5.9,0,98.0,1.92,4.7,1,1,1,0
9008,7,2014-01-06,4.9,1.12,2014-07-01,13.6,1,68.9,4.48,4.8,1,1,0,1
9009,0,2014-01-18,4.9,1.0,2014-03-23,0.0,0,0.0,11.96,5.0,0,1,0,1
9010,0,2014-01-07,5.0,1.0,2014-06-26,0.0,1,100.0,16.18,5.0,1,1,0,1
9011,2,2014-01-06,5.0,1.0,2014-06-26,0.0,1,81.8,8.63,4.6,1,1,0,1
9012,0,2014-01-06,4.9,1.0,2014-05-26,0.0,0,100.0,6.0,5.0,0,1,0,0
9013,0,2014-01-11,4.9,1.0,2014-03-10,0.0,1,100.0,0.62,3.0,0,1,0,1
9014,0,2014-01-15,4.9,1.0,2014-06-14,0.0,1,70.0,2.7,4.8,1,0,0,1
9015,5,2014-01-07,5.0,1.0,2014-05-11,0.0,0,75.0,2.36,5.0,0,0,0,0
9016,5,2014-01-04,5.0,1.02,2014-06-21,7.7,0,46.2,3.69,4.8,1,1,0,0
9017,1,2014-01-16,4.9,1.04,2014-05-14,16.7,0,77.8,1.66,4.8,0,0,0,0
9018,2,2014-01-03,5.0,1.0,2014-01-03,0.0,0,100.0,3.29,5.0,0,0,0,1
9019,1,2014-01-21,5.0,1.0,2014-06-30,0.0,1,53.3,6.44,5.0,1,1,1,0
9020,2,2014-01-25,5.0,1.0,2014-01-26,0.0,0,0.0,1.35,4.5,0,1,1,0
9021,2,2014-01-21,5.0,1.02,2014-05-25,8.3,1,58.3,4.48,4.7,0,0,0,1
9022,0,2014-01-22,4.9,1.0,2014-03-15,0.0,0,0.0,2.96,5.0,0,0,0,1
9023,8,2014-01-05,4.3,1.0,2014-05-24,0.0,0,50.0,2.3,4.5,0,1,0,1
9024,1,2014-01-11,5.0,1.0,2014-01-12,0.0,0,0.0,4.34,5.0,0,1,0,0
9025,0,2014-01-18,5.0,1.0,2014-04-28,0.0,0,50.0,1.39,5.0,0,1,0,0
9026,0,2014-01-11,4.9,1.0,2014-05-26,0.0,0,100.0,5.56,5.0,0,0,0,0
9027,1,2014-01-18,5.0,1.0,2014-01-18,0.0,0,0.0,1.67,5.0,0,0,1,0
9028,2,2014-01-27,4.7,1.0,2014-03-11,0.0,0,33.3,3.21,5.0,0,1,0,0
9029,13,2014-01-31,4.7,1.06,2014-06-28,4.4,1,86.8,4.32,4.9,1,0,0,0
9030,11,2014-01-03,4.1,1.25,2014-06-25,23.1,0,46.2,1.07,4.8,1,0,0,1
9031,0,2014-01-09,4.9,1.0,2014-03-19,0.0,0,100.0,12.49,5.0,0,0,0,0
9032,0,2014-01-16,5.0,1.0,2014-05-18,0.0,0,0.0,3.39,4.5,0,1,0,0
9033,0,2014-01-23,4.9,1.0,2014-06-27,0.0,1,100.0,6.21,5.0,1,1,0,1
9034,0,2014-01-07,5.0,1.25,2014-06-15,50.0,0,0.0,2.92,4.0,1,1,1,0
9035,0,2014-01-08,5.0,1.0,2014-02-22,0.0,0,75.0,2.99,5.0,0,0,0,1
9036,2,2014-01-26,4.7,1.02,2014-06-29,4.5,1,68.2,3.64,5.0,1,1,1,0
9037,2,2014-01-29,5.0,1.0,2014-01-30,0.0,1,100.0,16.62,5.0,0,1,1,0
9038,5,2014-01-30,4.0,1.0,2014-06-25,0.0,1,100.0,7.81,4.3,1,1,0,1
9039,2,2014-01-14,5.0,1.0,2014-02-05,0.0,0,100.0,40.91,5.0,0,1,0,1
9040,2,2014-01-12,4.9,1.03,2014-06-30,7.0,1,71.9,4.94,4.9,1,1,1,0
9041,2,2014-01-18,4.8,1.06,2014-03-22,25.0,1,25.0,1.95,4.8,0,0,0,0
9042,7,2014-01-17,4.8,1.0,2014-01-29,0.0,0,42.9,3.42,4.9,0,1,1,0
9043,0,2014-01-15,4.9,1.08,2014-06-29,11.1,0,44.4,9.55,5.0,1,1,1,0
9044,2,2014-01-20,5.0,1.0,2014-06-29,0.0,1,0.0,6.86,5.0,1,1,0,0
9045,4,2014-01-25,3.7,2.13,2014-02-19,75.0,0,25.0,4.69,4.8,0,0,0,0
9046,2,2014-01-31,4.0,1.0,2014-02-02,0.0,0,0.0,2.54,5.0,0,1,0,1
9047,2,2014-01-11,5.0,1.0,2014-01-19,0.0,0,0.0,1.98,5.0,0,0,0,1
9048,1,2014-01-11,4.9,1.0,2014-01-12,0.0,1,0.0,1.21,5.0,0,1,0,0
9049,0,2014-01-21,4.9,1.0,2014-05-05,0.0,0,100.0,3.49,5.0,0,1,0,0
9050,2,2014-01-13,4.0,1.0,2014-01-18,0.0,1,100.0,2.19,5.0,0,1,0,1
9051,5,2014-01-17,4.0,1.0,2014-05-24,0.0,1,78.6,2.92,4.3,0,1,0,1
9052,0,2014-01-13,5.0,1.0,2014-04-19,0.0,0,75.0,8.03,4.0,0,0,0,0
9053,6,2014-01-07,4.7,1.04,2014-06-29,4.8,1,90.5,6.68,4.8,1,1,1,0
9054,1,2014-01-10,4.9,1.0,2014-01-11,0.0,0,100.0,9.73,5.0,0,0,0,1
9055,0,2014-01-24,5.0,1.0,2014-05-01,0.0,0,100.0,0.65,5.0,0,1,0,0
9056,0,2014-01-22,4.9,1.0,2014-04-29,0.0,0,100.0,3.9,5.0,0,0,1,0
9057,1,2014-01-28,5.0,1.0,2014-01-30,0.0,0,100.0,14.43,1.0,0,1,0,0
9058,0,2014-01-01,5.0,1.0,2014-02-16,0.0,0,50.0,1.96,5.0,0,1,0,0
9059,7,2014-01-04,4.8,1.02,2014-06-29,3.1,1,62.5,3.84,4.6,1,1,0,1
9060,2,2014-01-31,4.0,1.13,2014-05-14,25.0,0,100.0,2.65,5.0,0,1,0,1
9061,48,2014-01-28,5.0,1.25,2014-07-01,33.6,1,58.8,2.42,4.7,1,1,1,0
9062,3,2014-01-24,5.0,1.0,2014-06-21,0.0,0,37.5,3.87,4.9,1,1,0,0
9063,1,2014-01-20,5.0,1.0,2014-01-23,0.0,0,100.0,2.94,5.0,0,1,0,0
9064,0,2014-01-31,4.0,1.0,2014-03-13,0.0,1,100.0,12.66,5.0,0,1,0,1
9065,1,2014-01-05,5.0,1.0,2014-05-04,0.0,1,40.0,3.56,5.0,0,1,0,1
9066,13,2014-01-08,4.9,1.07,2014-05-29,15.8,0,73.7,4.18,4.5,0,1,0,1
9067,1,2014-01-14,4.9,1.0,2014-06-10,0.0,0,66.7,6.69,4.0,1,1,0,1
9068,0,2014-01-09,5.0,1.2,2014-06-30,20.0,0,40.0,2.81,4.8,1,1,0,1
9069,2,2014-01-18,3.0,1.0,2014-06-26,0.0,0,100.0,7.82,5.0,1,1,0,1
9070,1,2014-01-28,4.9,1.0,2014-05-20,0.0,0,100.0,1.72,4.3,0,0,0,0
9071,2,2014-01-18,5.0,1.0,2014-06-10,0.0,0,40.0,6.76,5.0,1,1,0,0
9072,1,2014-01-20,5.0,1.32,2014-05-29,71.4,0,100.0,4.27,4.9,0,1,0,0
9073,0,2014-01-14,5.0,1.0,2014-06-26,0.0,0,100.0,14.68,4.5,1,1,0,1
9074,0,2014-01-18,4.9,1.0,2014-03-16,0.0,1,0.0,21.0,5.0,0,1,0,1
9075,1,2014-01-06,4.9,2.0,2014-01-07,100.0,0,100.0,7.69,5.0,0,0,0,1
9076,2,2014-01-16,4.2,1.15,2014-06-11,15.4,0,61.5,2.22,4.5,1,1,1,0
9077,3,2014-01-17,3.9,1.0,2014-06-05,0.0,0,38.5,2.65,4.1,1,1,0,1
9078,1,2014-01-03,3.3,1.0,2014-05-26,0.0,0,100.0,2.36,4.8,0,1,0,0
9079,0,2014-01-19,4.3,1.17,2014-04-26,66.7,0,66.7,2.36,5.0,0,0,0,1
9080,1,2014-01-29,4.9,1.0,2014-06-29,0.0,1,90.0,2.41,5.0,1,1,1,0
9081,1,2014-01-31,4.9,1.0,2014-02-01,0.0,0,100.0,5.7,1.0,0,1,0,1
9082,0,2014-01-16,4.9,1.0,2014-06-05,0.0,0,100.0,3.0,5.0,1,1,1,0
9083,6,2014-01-19,4.9,1.18,2014-07-01,18.0,0,82.0,3.83,4.7,1,1,1,0
9084,0,2014-01-05,4.9,1.0,2014-03-15,0.0,1,50.0,23.21,5.0,0,1,0,1
9085,1,2014-01-17,4.7,1.0,2014-05-14,0.0,1,100.0,4.8,5.0,0,1,0,0
9086,1,2014-01-02,4.1,1.05,2014-06-28,6.7,1,63.3,4.59,4.6,1,1,0,0
9087,0,2014-01-23,5.0,1.0,2014-03-07,0.0,0,100.0,9.5,5.0,0,1,0,0
9088,0,2014-01-10,4.5,1.0,2014-06-14,0.0,1,88.2,3.23,4.5,1,1,0,0
9089,0,2014-01-01,4.4,1.0,2014-06-28,0.0,0,50.0,6.34,4.0,1,1,0,1
9090,1,2014-01-24,4.0,1.33,2014-06-25,33.3,0,100.0,2.75,5.0,1,1,1,0
9091,7,2014-01-08,4.5,1.15,2014-06-29,20.7,1,62.1,2.27,4.8,1,1,1,0
9092,1,2014-01-05,4.0,1.0,2014-03-29,0.0,1,25.0,6.26,4.3,0,1,0,1
9093,1,2014-01-11,5.0,1.0,2014-05-11,0.0,0,0.0,9.71,4.3,0,1,0,1
9094,4,2014-01-18,4.7,1.21,2014-06-08,33.3,0,0.0,4.59,5.0,1,1,0,1
9095,0,2014-01-26,5.0,1.38,2014-03-01,50.0,0,50.0,2.36,5.0,0,1,0,1
9096,1,2014-01-24,5.0,1.0,2014-01-25,0.0,1,100.0,1.57,5.0,0,0,1,0
9097,5,2014-01-01,4.9,1.21,2014-04-23,25.0,0,83.3,2.41,5.0,0,1,0,0
9098,1,2014-01-03,5.0,1.0,2014-02-11,0.0,0,100.0,3.45,5.0,0,0,0,0
9099,1,2014-01-22,5.0,1.0,2014-01-30,0.0,0,100.0,4.82,5.0,0,0,1,0
9100,1,2014-01-05,4.4,1.0,2014-06-05,0.0,0,81.3,2.61,4.8,1,0,0,1
9101,1,2014-01-27,4.3,1.13,2014-06-20,16.7,0,83.3,2.19,5.0,1,1,1,0
9102,0,2014-01-31,4.0,1.0,2014-03-30,0.0,1,0.0,9.08,4.5,0,1,0,1
9103,0,2014-01-18,5.0,1.38,2014-06-23,50.0,0,50.0,4.92,5.0,1,0,0,1
9104,30,2014-01-18,4.8,1.02,2014-06-24,5.9,0,71.8,2.64,4.6,1,0,0,1
9105,0,2014-01-01,4.9,1.0,2014-03-23,0.0,1,0.0,1.85,5.0,0,1,0,0
9106,0,2014-01-29,4.0,1.0,2014-05-07,0.0,0,100.0,7.65,5.0,0,1,0,1
9107,0,2014-01-17,4.9,1.0,2014-03-23,0.0,1,0.0,5.1,5.0,0,0,0,0
9108,1,2014-01-25,1.0,1.0,2014-06-22,0.0,1,0.0,3.44,5.0,1,1,0,1
9109,3,2014-01-24,3.3,1.07,2014-06-27,13.3,1,73.3,2.79,4.8,1,1,1,0
9110,8,2014-01-15,4.9,1.0,2014-05-09,0.0,1,92.3,2.47,4.6,0,1,0,1
9111,3,2014-01-20,5.0,1.04,2014-06-18,16.7,0,66.7,3.34,4.8,1,1,0,1
9112,3,2014-01-14,3.7,1.2,2014-05-22,20.0,0,100.0,2.62,4.8,0,1,0,1
9113,1,2014-01-20,5.0,1.17,2014-06-08,33.3,1,0.0,2.78,5.0,1,1,0,0
9114,2,2014-01-10,4.9,1.0,2014-06-08,0.0,0,0.0,2.4,5.0,1,1,0,0
9115,4,2014-01-20,4.8,1.0,2014-06-28,0.0,0,85.7,3.55,4.1,1,1,0,1
9116,2,2014-01-18,5.0,1.0,2014-02-10,0.0,1,0.0,7.4,5.0,0,1,0,1
9117,3,2014-01-10,4.0,1.0,2014-06-10,0.0,0,100.0,14.51,5.0,1,1,0,1
9118,1,2014-01-25,4.0,1.0,2014-05-11,0.0,0,0.0,10.93,5.0,0,1,0,1
9119,7,2014-01-12,4.3,1.0,2014-01-14,0.0,1,100.0,3.88,4.7,0,1,0,0
9120,0,2014-01-01,5.0,1.0,2014-06-29,0.0,0,0.0,8.35,5.0,1,1,0,1
9121,2,2014-01-11,4.0,1.0,2014-01-23,0.0,1,50.0,2.41,4.5,0,0,0,1
9122,0,2014-01-11,5.0,1.06,2014-06-15,12.5,0,62.5,3.65,4.9,1,1,1,0
9123,4,2014-01-30,4.3,1.44,2014-02-16,25.0,0,25.0,4.16,5.0,0,0,0,0
9124,0,2014-01-26,5.0,1.0,2014-04-07,0.0,0,100.0,9.36,4.5,0,1,0,0
9125,11,2014-01-16,5.0,1.22,2014-06-14,21.1,1,100.0,5.31,4.9,1,1,1,0
9126,1,2014-01-12,4.9,1.0,2014-01-12,0.0,0,0.0,6.57,5.0,0,1,1,0
9127,2,2014-01-14,5.0,1.0,2014-04-19,0.0,1,66.7,14.4,4.7,0,1,0,0
9128,0,2014-01-27,5.0,1.0,2014-05-11,0.0,0,0.0,8.79,5.0,0,0,0,0
9129,1,2014-01-18,4.9,1.0,2014-01-31,0.0,0,100.0,1.7,5.0,0,0,0,1
9130,16,2014-01-13,4.6,1.14,2014-04-09,16.7,0,68.8,3.28,4.8,0,0,0,0
9131,0,2014-01-07,5.0,1.0,2014-06-21,0.0,0,62.5,1.88,4.9,1,1,1,0
9132,3,2014-01-11,5.0,1.0,2014-05-13,0.0,0,25.0,1.55,5.0,0,0,0,1
9133,0,2014-01-17,4.9,1.0,2014-05-25,0.0,0,0.0,3.65,5.0,0,1,0,0
9134,0,2014-01-07,4.4,1.22,2014-04-21,44.4,1,66.7,2.58,4.8,0,1,0,0
9135,2,2014-01-13,3.0,1.19,2014-04-10,50.0,0,100.0,1.5,5.0,0,0,0,1
9136,1,2014-01-03,5.0,1.0,2014-01-03,0.0,0,100.0,1.43,3.0,0,1,0,1
9137,2,2014-01-11,4.5,1.0,2014-01-12,0.0,0,0.0,1.3,5.0,0,1,0,0
9138,1,2014-01-01,4.0,1.0,2014-01-03,0.0,1,100.0,0.98,5.0,0,1,0,1
9139,1,2014-01-13,4.9,1.0,2014-01-13,0.0,0,100.0,8.74,5.0,0,0,0,0
9140,2,2014-01-01,4.7,1.0,2014-06-27,0.0,0,50.0,2.53,4.7,1,1,0,1
9141,0,2014-01-15,5.0,1.0,2014-04-21,0.0,0,0.0,2.69,4.3,0,1,0,1
9142,0,2014-01-01,4.7,1.03,2014-06-27,5.6,1,59.6,1.96,4.7,1,1,0,0
9143,0,2014-01-21,4.9,1.0,2014-05-07,0.0,0,100.0,19.48,5.0,0,0,0,1
9144,3,2014-01-10,4.9,1.34,2014-06-28,20.8,0,66.7,2.62,4.7,1,1,0,1
9145,0,2014-01-06,5.0,1.0,2014-05-03,0.0,0,100.0,6.46,5.0,0,1,0,1
9146,1,2014-01-25,5.0,1.0,2014-05-11,0.0,1,50.0,6.66,5.0,0,1,0,0
9147,3,2014-01-27,5.0,1.0,2014-05-09,0.0,0,75.0,27.62,5.0,0,0,0,1
9148,6,2014-01-06,4.7,1.02,2014-06-20,4.5,0,77.3,2.27,4.2,1,1,0,1
9149,2,2014-01-18,5.0,1.0,2014-01-19,0.0,0,0.0,2.88,5.0,0,0,0,1
9150,1,2014-01-19,4.7,1.11,2014-06-16,22.2,1,66.7,13.32,5.0,1,1,1,0
9151,2,2014-01-11,5.0,1.17,2014-03-15,33.3,1,0.0,1.82,5.0,0,0,0,1
9152,2,2014-01-30,5.0,1.0,2014-06-19,0.0,1,100.0,5.06,4.0,1,1,1,0
9153,0,2014-01-25,4.5,1.0,2014-04-20,0.0,0,0.0,3.98,5.0,0,1,0,1
9154,0,2014-01-19,5.0,1.0,2014-04-03,0.0,0,100.0,6.85,5.0,0,0,0,0
9155,1,2014-01-06,5.0,1.0,2014-06-27,0.0,0,85.7,4.0,4.3,1,1,0,1
9156,1,2014-01-24,4.9,1.12,2014-06-27,7.7,1,53.8,4.04,4.7,1,1,0,0
9157,2,2014-01-10,5.0,1.0,2014-01-11,0.0,0,50.0,4.15,5.0,0,0,0,0
9158,2,2014-01-30,4.5,1.01,2014-06-26,2.1,1,72.3,3.31,4.8,1,1,0,1
9159,1,2014-01-18,5.0,2.75,2014-01-19,100.0,0,0.0,3.96,5.0,0,1,0,1
9160,1,2014-01-15,5.0,1.0,2014-01-15,0.0,0,100.0,0.69,5.0,0,1,0,1
9161,0,2014-01-10,5.0,1.01,2014-07-01,3.8,0,65.4,2.0,4.6,1,1,0,1
9162,0,2014-01-18,5.0,1.0,2014-04-21,0.0,0,66.7,2.66,5.0,0,0,0,0
9163,0,2014-01-15,5.0,1.0,2014-04-18,0.0,0,100.0,13.99,5.0,0,1,0,1
9164,2,2014-01-22,5.0,1.0,2014-02-04,0.0,0,100.0,7.07,5.0,0,1,0,1
9165,1,2014-01-08,4.9,1.0,2014-01-11,0.0,1,100.0,2.3,5.0,0,0,0,1
9166,1,2014-01-26,4.9,1.0,2014-02-03,0.0,0,0.0,4.5,5.0,0,1,0,1
9167,3,2014-01-09,5.0,1.0,2014-06-18,0.0,1,66.7,3.81,5.0,1,1,0,0
9168,6,2014-01-31,4.0,1.1,2014-06-12,20.0,0,70.0,2.05,4.6,1,0,0,1
9169,1,2014-01-26,4.9,1.0,2014-03-02,0.0,1,0.0,2.72,5.0,0,1,0,0
9170,6,2014-01-15,3.6,1.09,2014-04-06,14.3,0,28.6,3.83,4.9,0,1,0,1
9171,0,2014-01-06,4.8,1.0,2014-06-06,0.0,0,100.0,2.93,4.8,1,1,1,0
9172,0,2014-01-05,4.0,1.5,2014-06-15,33.3,1,50.0,8.11,5.0,1,1,0,0
9173,10,2014-01-06,4.1,1.04,2014-06-30,9.5,0,52.4,2.71,4.9,1,1,0,0
9174,0,2014-01-05,4.9,1.0,2014-05-23,0.0,1,100.0,13.92,5.0,0,0,1,0
9175,1,2014-01-26,4.9,1.0,2014-01-27,0.0,0,100.0,16.62,5.0,0,0,0,0
9176,0,2014-01-31,4.9,1.0,2014-04-06,0.0,1,0.0,3.91,5.0,0,1,0,1
9177,5,2014-01-06,5.0,1.03,2014-06-28,7.4,0,92.6,2.38,4.9,1,1,0,1
9178,6,2014-01-25,5.0,1.0,2014-06-29,0.0,1,50.0,31.82,4.8,1,1,1,0
9179,1,2014-01-10,4.9,1.0,2014-01-10,0.0,0,100.0,7.3,5.0,0,1,0,1
9180,3,2014-01-25,5.0,1.0,2014-06-30,0.0,0,25.0,2.05,5.0,1,1,0,1
9181,1,2014-01-07,5.0,1.0,2014-01-08,0.0,1,100.0,4.51,5.0,0,1,0,0
9182,1,2014-01-23,4.1,1.09,2014-06-29,15.0,1,70.0,4.47,4.5,1,1,0,0
9183,9,2014-01-27,3.8,1.19,2014-06-25,16.0,1,76.0,2.29,4.7,1,1,1,0
9184,1,2014-01-28,4.0,1.0,2014-02-01,0.0,0,0.0,15.62,5.0,0,0,1,0
9185,0,2014-01-06,4.0,1.0,2014-05-04,0.0,0,50.0,1.51,4.7,0,1,0,1
9186,0,2014-01-18,5.0,2.0,2014-03-02,100.0,0,0.0,5.08,5.0,0,0,0,1
9187,1,2014-01-11,5.0,1.0,2014-01-18,0.0,0,0.0,10.47,5.0,0,1,0,0
9188,0,2014-01-30,4.9,1.0,2014-06-17,0.0,0,100.0,25.81,5.0,1,1,1,0
9189,5,2014-01-12,4.6,1.04,2014-06-26,4.0,1,96.0,8.56,4.8,1,1,0,1
9190,1,2014-01-27,5.0,1.0,2014-06-22,0.0,0,57.1,3.23,5.0,1,0,0,0
9191,1,2014-01-03,5.0,1.0,2014-01-03,0.0,1,100.0,10.03,5.0,0,0,0,1
9192,8,2014-01-29,4.8,1.0,2014-06-25,0.0,0,53.8,8.24,4.7,1,1,0,1
9193,0,2014-01-06,5.0,1.5,2014-05-17,100.0,0,0.0,1.34,5.0,0,1,0,1
9194,0,2014-01-17,5.0,1.33,2014-06-06,66.7,0,100.0,2.08,5.0,1,1,1,0
9195,5,2014-01-24,4.0,1.0,2014-06-28,0.0,1,0.0,9.74,5.0,1,0,0,1
9196,0,2014-01-17,4.9,1.0,2014-02-27,0.0,0,100.0,11.92,5.0,0,1,0,0
9197,2,2014-01-07,3.7,1.0,2014-06-28,0.0,0,75.0,1.57,4.8,1,1,0,0
9198,4,2014-01-12,3.7,1.11,2014-04-11,14.3,0,85.7,2.74,4.9,0,0,0,1
9199,0,2014-01-30,3.2,1.1,2014-07-01,7.1,1,75.0,4.5,4.4,1,1,0,0
9200,1,2014-01-21,4.9,1.0,2014-01-22,0.0,1,100.0,1.62,5.0,0,1,1,0
9201,0,2014-01-28,4.0,1.42,2014-06-26,66.7,0,33.3,4.94,4.7,1,1,0,1
9202,1,2014-01-21,5.0,1.0,2014-02-03,0.0,0,100.0,14.13,5.0,0,1,0,0
9203,5,2014-01-28,5.0,1.07,2014-05-16,11.1,1,93.3,1.45,4.5,0,1,0,0
9204,0,2014-01-26,4.9,1.0,2014-06-17,0.0,0,100.0,4.35,5.0,1,1,0,0
9205,2,2014-01-21,4.5,1.0,2014-04-11,0.0,0,66.7,1.92,5.0,0,1,0,1
9206,0,2014-01-05,5.0,1.0,2014-04-13,0.0,1,0.0,1.16,4.3,0,0,0,1
9207,2,2014-01-06,4.5,1.0,2014-01-13,0.0,0,100.0,8.91,4.5,0,0,0,0
9208,1,2014-01-26,4.9,1.0,2014-01-26,0.0,1,0.0,1.68,5.0,0,0,0,1
9209,13,2014-01-31,5.0,1.07,2014-05-24,10.5,0,60.5,3.94,4.8,0,1,0,0
9210,0,2014-01-18,5.0,1.0,2014-05-15,0.0,0,100.0,4.21,5.0,0,1,0,0
9211,1,2014-01-07,5.0,1.0,2014-01-08,0.0,0,100.0,15.3,5.0,0,0,0,1
9212,0,2014-01-18,4.5,1.0,2014-04-10,0.0,1,100.0,4.25,5.0,0,1,0,1
9213,1,2014-01-16,3.4,1.3,2014-05-03,20.0,0,40.0,2.75,4.1,0,1,0,0
9214,0,2014-01-11,4.0,1.0,2014-05-21,0.0,0,66.7,4.08,4.8,0,0,0,0
9215,0,2014-01-09,5.0,1.0,2014-03-20,0.0,1,100.0,2.64,5.0,0,1,0,0
9216,0,2014-01-24,5.0,1.1,2014-06-28,20.0,0,40.0,7.01,5.0,1,1,1,0
9217,4,2014-01-08,4.6,1.02,2014-06-21,3.4,1,62.1,6.03,4.9,1,1,0,0
9218,0,2014-01-11,5.0,1.0,2014-02-21,0.0,0,100.0,19.46,2.0,0,0,1,0
9219,4,2014-01-25,5.0,1.0,2014-01-27,0.0,0,0.0,8.59,4.5,0,1,0,0
9220,0,2014-01-11,5.0,1.17,2014-06-27,15.4,0,38.5,6.7,5.0,1,1,0,1
9221,1,2014-01-27,4.0,1.0,2014-06-04,0.0,1,100.0,19.81,5.0,1,1,0,1
9222,0,2014-01-16,5.0,1.0,2014-03-13,0.0,1,100.0,11.13,4.9,0,0,0,1
9223,1,2014-01-29,4.9,1.0,2014-01-29,0.0,1,100.0,18.28,5.0,0,0,0,1
9224,0,2014-01-03,5.0,1.0,2014-03-06,0.0,0,100.0,14.94,5.0,0,1,0,0
9225,3,2014-01-08,4.5,1.0,2014-01-11,0.0,0,66.7,5.46,5.0,0,1,0,1
9226,0,2014-01-12,5.0,1.0,2014-06-14,0.0,1,50.0,18.86,5.0,1,1,1,0
9227,1,2014-01-17,5.0,1.0,2014-01-17,0.0,0,100.0,7.21,5.0,0,0,0,0
9228,1,2014-01-25,4.0,1.0,2014-01-26,0.0,0,0.0,1.21,5.0,0,1,0,0
9229,2,2014-01-28,4.5,1.0,2014-02-02,0.0,0,50.0,8.78,5.0,0,1,0,0
9230,2,2014-01-08,4.3,1.0,2014-04-04,0.0,0,100.0,13.27,4.3,0,1,0,1
9231,1,2014-01-31,4.9,1.0,2014-02-01,0.0,1,100.0,12.01,1.0,0,1,0,1
9232,6,2014-01-23,4.7,1.32,2014-06-02,33.3,0,66.7,2.42,4.9,1,1,0,1
9233,1,2014-01-25,4.9,1.05,2014-06-27,20.0,1,20.0,8.18,4.4,1,1,0,0
9234,2,2014-01-02,4.6,1.3,2014-06-21,30.0,1,40.0,4.7,4.4,1,1,0,0
9235,1,2014-01-24,5.0,1.0,2014-01-25,0.0,0,100.0,6.64,5.0,0,0,0,0
9236,1,2014-01-27,4.9,1.0,2014-01-28,0.0,0,100.0,2.27,5.0,0,1,0,1
9237,1,2014-01-24,4.9,1.0,2014-01-26,0.0,0,0.0,12.99,5.0,0,0,0,1
