,appid,name,release_date,yrs_released,winter,spring,summer,fall,achievements,average_playtime,median_playtime,price,avg_owners,revenue,total_ratings,perc_pos_ratings,tags_per_game,multi,co-op,cont_supp,steam_achiev,steam_tc,steam_cloud,indie,action,adventure,casual,strategy,simulation,rpg,puzzle,2d,great_soundtrack,atmospheric,vr,difficult,story_rich,free_to_play,anime,horror,platformer,pixel_graphics,violent
20419,801840,Psychoballs,2018-03-09,1,0,1,0,0,0,0,0,0.79,10000.0,7900.0,3,0.3333333333333333,13,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
20420,801870,Ramen,2018-03-30,1,0,1,0,0,17,0,0,5.79,10000.0,57900.0,26,0.5384615384615384,5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20421,801880,Drift Tuner 2019,2018-03-26,1,0,1,0,0,0,343,343,1.69,35000.0,59150.0,139,0.539568345323741,4,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20422,801890,Christmas Race 2,2018-12-13,1,1,0,0,0,0,0,0,0.79,10000.0,7900.0,12,0.6666666666666666,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20423,801900,The last Baron's stunt (Anime),2018-03-23,1,0,1,0,0,5,0,0,2.89,10000.0,28900.0,10,0.7,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20424,801910,Orbos,2018-05-03,1,0,1,0,0,0,0,0,0.0,35000.0,0.0,40,0.675,7,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20425,801940,Star Boy,2018-04-27,1,0,1,0,0,0,0,0,19.49,10000.0,194899.99999999997,3,0.0,12,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20426,802020,Acute Art,2018-04-03,1,0,1,0,0,0,0,0,0.0,35000.0,0.0,13,0.6923076923076923,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20427,802040,Captive,2018-04-08,1,0,1,0,0,13,0,0,1.69,10000.0,16900.0,51,0.9019607843137255,7,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
20428,802060,Spencer,2018-03-23,1,0,1,0,0,10,0,0,5.19,10000.0,51900.00000000001,1,1.0,5,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20429,802070,Cluster Dust,2018-03-13,1,0,1,0,0,13,0,0,1.69,10000.0,16900.0,13,0.6923076923076923,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20430,802080,Pillage,2018-08-13,1,0,0,1,0,0,0,0,4.79,10000.0,47900.0,19,0.5789473684210527,9,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20431,802090,Dungeon Puzzle VR - Solve it or die,2018-10-23,1,0,0,0,1,6,0,0,7.19,10000.0,71900.0,4,0.5,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20432,802130,Break The Targets,2018-06-21,1,0,0,1,0,131,0,0,3.99,10000.0,39900.0,40,0.975,6,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20433,802180,DesertShootout,2018-02-28,1,1,0,0,0,0,0,0,4.79,10000.0,47900.0,14,0.07142857142857142,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20434,802190,The Land of Glass,2018-03-26,1,0,1,0,0,28,0,0,11.39,10000.0,113900.0,14,0.7857142857142857,4,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20435,802200,Hellbound: Survival Mode,2018-05-09,1,0,1,0,0,0,26,37,0.0,350000.0,0.0,1181,0.8704487722269263,19,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20436,802210,BSL Winter Games Challenge,2018-03-07,1,0,1,0,0,0,0,0,2.09,10000.0,20900.0,4,0.75,5,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20437,802300,Baseball Kings VR,2018-04-11,1,0,1,0,0,0,0,0,11.39,10000.0,113900.0,2,0.5,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20438,802310,PingPong Kings VR,2018-03-15,1,0,1,0,0,0,0,0,11.39,10000.0,113900.0,5,0.8,7,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20439,802320,Tennis Kings VR,2018-04-23,1,0,1,0,0,0,0,0,11.39,10000.0,113900.0,2,0.5,7,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20440,802330,Badminton Kings VR,2018-03-12,1,0,1,0,0,0,0,0,11.39,10000.0,113900.0,11,0.6363636363636364,6,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20441,802340,Archery Kings VR,2018-04-11,1,0,1,0,0,0,0,0,11.39,10000.0,113900.0,8,0.625,7,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20442,802360,King Of Mazes,2018-03-15,1,0,1,0,0,6,0,0,1.69,10000.0,16900.0,7,0.5714285714285714,20,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
20443,802400,Fhtagn! - Tales of the Creeping Madness,2018-05-22,1,0,1,0,0,45,0,0,7.19,10000.0,71900.0,31,0.9354838709677419,8,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20444,802450,NAIRI: Tower of Shirin,2018-11-29,1,0,0,0,1,20,0,0,8.99,10000.0,89900.0,76,0.9078947368421053,20,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
20445,802480,baby game plan 0-3,2018-04-21,1,0,1,0,0,0,0,0,2.89,10000.0,28900.0,2,0.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20446,802490,Fabulous - Angela's Wedding Disaster,2018-04-30,1,0,1,0,0,18,0,0,9.99,10000.0,99900.0,32,0.8125,4,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20447,802530,Space Raiders RPG,2018-10-11,1,0,0,0,1,0,0,0,3.99,10000.0,39900.0,14,0.7142857142857143,4,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20448,802550,various fighters,2018-03-27,1,0,1,0,0,16,0,0,2.89,10000.0,28900.0,1,1.0,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20449,802650,Russian AYE Race,2018-02-22,1,1,0,0,0,6,0,0,0.79,10000.0,7900.0,17,0.4117647058823529,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20450,802660,Bitcoin Or Bomb?,2018-02-22,1,1,0,0,0,5,0,0,0.79,10000.0,7900.0,16,0.5,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20451,802690,Crazy Machines VR,2018-10-25,1,0,0,0,1,16,0,0,14.99,10000.0,149900.0,20,0.55,6,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20452,802720,Give Me Your Coins,2018-11-28,1,0,0,0,1,10,0,0,1.69,10000.0,16900.0,24,0.7916666666666666,19,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
20453,802730,Mother Simulator,2018-05-22,1,0,1,0,0,21,0,0,1.69,10000.0,16900.0,301,0.8571428571428571,17,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20454,802740,Wild Glory,2018-03-08,1,0,1,0,0,23,0,0,1.98,10000.0,19800.0,35,0.9714285714285714,6,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20455,802780,Ball Platformer,2018-03-12,1,0,1,0,0,0,0,0,1.69,10000.0,16900.0,1,0.0,4,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20456,802810,KNACK!,2018-02-27,1,1,0,0,0,150,0,0,0.79,10000.0,7900.0,13,0.7692307692307693,10,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20457,802850,NaziShootout,2018-03-08,1,0,1,0,0,0,0,0,4.79,10000.0,47900.0,29,0.5862068965517241,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20458,802870,The Ditzy Demons Are in Love With Me,2018-10-26,1,0,0,0,1,13,0,0,19.49,10000.0,194899.99999999997,383,0.9817232375979112,7,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20459,802880,Muv-Luv,2018-02-28,1,1,0,0,0,15,0,0,23.79,10000.0,237900.0,113,0.9646017699115044,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20460,802890,Muv-Luv Alternative,2018-02-28,1,1,0,0,0,19,0,0,30.99,10000.0,309900.0,260,0.9692307692307692,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
20461,802900,Hollow Steps,2018-02-28,1,1,0,0,0,5,0,0,2.89,10000.0,28900.0,22,0.8181818181818182,14,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
20462,802920,The Geology Game,2018-03-05,1,0,1,0,0,0,0,0,2.89,10000.0,28900.0,5,0.8,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20463,802930,The Rainsdowne Players,2018-09-18,1,0,0,0,1,0,0,0,2.99,10000.0,29900.000000000004,8,0.875,7,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20464,802960,Oracle: Threads of Fate,2018-03-30,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,15,0.5333333333333333,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20465,802970,Solar Battle Glargaz,2018-02-22,1,1,0,0,0,5000,0,0,3.99,10000.0,39900.0,26,0.46153846153846156,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20466,803010,Supermedium - Virtual Reality Browser,2018-03-06,1,0,1,0,0,0,0,0,0.0,35000.0,0.0,23,0.7391304347826086,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20467,803030,Seek Or Die,2018-04-27,1,0,1,0,0,3,12,12,0.0,75000.0,0.0,113,0.7345132743362832,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
20468,803080,Bad Day,2018-03-02,1,0,1,0,0,6,0,0,0.0,10000.0,0.0,30,0.6666666666666666,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20469,803110,Dread station,2018-02-22,1,1,0,0,0,0,0,0,0.79,10000.0,7900.0,9,0.3333333333333333,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20470,803130,DIASTONE: Memories,2018-12-12,1,1,0,0,0,1,0,0,5.19,10000.0,51900.00000000001,21,0.7619047619047619,6,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
20471,803150,Nephise: Ascension,2018-02-27,1,1,0,0,0,10,0,0,3.99,10000.0,39900.0,26,0.8461538461538461,17,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
20472,803220,Winions: Mana Champions,2018-04-12,1,0,1,0,0,37,0,0,0.0,35000.0,0.0,78,0.5128205128205128,3,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20473,803260,Survive in Angaria,2018-03-22,1,0,1,0,0,1,0,0,2.0,10000.0,20000.0,35,0.8,6,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20474,803270,One Bit Arena,2018-03-16,1,0,1,0,0,0,0,0,2.09,10000.0,20900.0,14,1.0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20475,803280,Briquid,2018-12-06,1,1,0,0,0,12,0,0,3.99,10000.0,39900.0,6,1.0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20476,803290,RANDOM rooms,2018-11-12,1,0,0,0,1,0,0,0,1.69,10000.0,16900.0,1,0.0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20477,803310,Landlord Simulator,2018-12-31,1,1,0,0,0,0,0,0,5.19,10000.0,51900.00000000001,7,0.14285714285714285,4,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20478,803320,Haldor,2018-04-20,1,0,1,0,0,0,0,0,0.79,10000.0,7900.0,24,0.16666666666666666,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20479,803360,Hide The Body,2018-03-02,1,0,1,0,0,0,6,6,4.79,10000.0,47900.0,12,0.5833333333333334,7,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20480,803390,Thunderbolt,2018-02-26,1,1,0,0,0,0,0,0,1.69,10000.0,16900.0,18,0.6111111111111112,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20481,803520,Nothing to God,2018-03-11,1,0,1,0,0,0,0,0,0.79,10000.0,7900.0,4,0.75,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20482,803570,SOLAR BATTALION,2018-05-04,1,0,1,0,0,0,0,0,2.89,10000.0,28900.0,4,0.25,8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20483,803590,Little Gold Miner,2018-03-12,1,0,1,0,0,7,0,0,2.89,10000.0,28900.0,10,1.0,7,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20484,803600,Disgaea 5 Complete / 魔界戦記ディスガイア5,2018-10-22,1,0,0,0,1,51,414,414,29.99,35000.0,1049650.0,983,0.814852492370295,9,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20485,803680,Eat Your Words,2018-12-25,1,1,0,0,0,19,0,0,4.79,10000.0,47900.0,1,0.0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20486,803720,War Theatre,2019-03-16,0,0,1,0,0,19,0,0,7.19,10000.0,71900.0,8,0.75,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20487,803750,Moon Castle,2018-07-31,1,0,0,1,0,0,0,0,15.49,10000.0,154900.0,7,0.5714285714285714,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20488,803760,Free At Last,2018-03-21,1,0,1,0,0,0,0,0,10.29,10000.0,102899.99999999999,1,1.0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20489,803780,Toon War,2018-03-01,1,0,1,0,0,37,0,0,3.99,10000.0,39900.0,4,0.75,3,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20490,803800,WIDE CROSS,2019-01-20,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,58,0.7758620689655172,8,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20491,803820,OldGrad,2018-02-27,1,1,0,0,0,0,0,0,0.79,10000.0,7900.0,59,0.4915254237288136,5,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20492,803830,The Snowboard Game,2018-04-24,1,0,1,0,0,0,0,0,15.49,10000.0,154900.0,91,0.8461538461538461,6,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20493,803850,Pixelpunk XL,2018-04-20,1,0,1,0,0,26,0,0,2.99,10000.0,29900.000000000004,33,0.8484848484848485,20,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
20494,803870,NickProject,2018-03-09,1,0,1,0,0,0,0,0,1.69,10000.0,16900.0,2,1.0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20495,803890,Police Helicopter Simulator,2018-11-08,1,0,0,0,1,21,0,0,18.1,10000.0,181000.0,27,0.48148148148148145,11,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20496,803920,Suna,2018-03-12,1,0,1,0,0,14,0,0,4.79,10000.0,47900.0,16,0.875,4,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20497,803930,Galactic Bulwark Strike,2018-10-22,1,0,0,0,1,30,0,0,2.09,10000.0,20900.0,12,1.0,3,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20498,803980,Plane Mechanic Simulator,2019-02-13,0,1,0,0,0,0,99,99,9.29,35000.0,325149.99999999994,576,0.7725694444444444,19,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20499,804000,Expendable,2018-02-27,1,1,0,0,0,0,0,0,2.89,10000.0,28900.0,7,0.7142857142857143,6,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20500,804080,H0ST,2018-03-08,1,0,1,0,0,7,0,0,0.79,10000.0,7900.0,16,0.75,17,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
20501,804120,Oneness,2018-03-29,1,0,1,0,0,11,0,0,0.79,10000.0,7900.0,13,0.9230769230769231,3,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20502,804130,EXIST,2018-03-26,1,0,1,0,0,0,0,0,0.79,10000.0,7900.0,40,0.7,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20503,804210,Star Advent,2018-03-10,1,0,1,0,0,5000,0,0,0.79,10000.0,7900.0,37,0.43243243243243246,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20504,804290,Training aim,2018-02-26,1,1,0,0,0,10,0,0,0.79,10000.0,7900.0,30,0.7666666666666667,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20505,804350,Starman,2018-06-28,1,0,0,1,0,8,0,0,4.79,10000.0,47900.0,33,0.9090909090909091,6,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20506,804400,A Turd's Life,2018-03-14,1,0,1,0,0,0,0,0,2.09,10000.0,20900.0,8,0.875,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20507,804430,Drink Pro Tycoon,2018-03-05,1,0,1,0,0,16,0,0,7.0,10000.0,70000.0,63,0.6190476190476191,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20508,804440,Starman in space,2018-02-27,1,1,0,0,0,24,0,0,2.09,10000.0,20900.0,8,0.875,13,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20509,804460,LAST WAR 2044,2018-03-09,1,0,1,0,0,8,0,0,2.89,10000.0,28900.0,35,0.6857142857142857,12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
20510,804490,Creed: Rise to Glory™,2018-09-25,1,0,0,0,1,30,0,0,23.79,35000.0,832650.0,369,0.8292682926829268,7,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20511,804550,QLORB 2,2018-02-26,1,1,0,0,0,5000,0,0,3.99,10000.0,39900.0,19,0.5789473684210527,5,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20512,804600,Trivia Vault Football Trivia,2018-02-27,1,1,0,0,0,5000,0,0,9.99,10000.0,99900.0,25,0.64,11,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
20513,804610,MONMUSU * FIGHT!,2018-04-30,1,0,1,0,0,0,0,0,5.79,10000.0,57900.0,17,0.7058823529411765,9,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20514,804620,Boxing Fighter : Super punch,2018-04-01,1,0,1,0,0,0,0,0,1.69,10000.0,16900.0,3,0.3333333333333333,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20515,804680,Virtual Ninja VR,2018-07-16,1,0,0,1,0,10,0,0,7.19,10000.0,71900.0,1,0.0,8,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20516,804700,The House in Fata Morgana: A Requiem for Innocence,2018-05-17,1,0,1,0,0,10,0,0,11.39,10000.0,113900.0,87,1.0,6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
20517,804730,Third Front: WWII,2018-05-11,1,0,1,0,0,37,0,0,5.79,35000.0,202650.0,296,0.668918918918919,15,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20518,804830,Shards of Eradine,2018-03-12,1,0,1,0,0,25,0,0,14.49,10000.0,144900.0,14,0.5,6,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20519,804870,Armed to the Gears,2018-03-19,1,0,1,0,0,15,0,0,4.79,10000.0,47900.0,66,0.7727272727272727,13,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20520,804900,Cat's Bar,2018-03-11,1,0,1,0,0,24,0,0,1.69,10000.0,16900.0,33,0.6666666666666666,3,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20521,804970,Shoottera,2018-02-28,1,1,0,0,0,0,0,0,0.79,10000.0,7900.0,43,0.4186046511627907,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20522,805020,Mayan Prophecies: Blood Moon Collector's Edition,2018-02-28,1,1,0,0,0,0,0,0,7.19,10000.0,71900.0,1,1.0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20523,805030,Love Chronicles: Salvation Collector's Edition,2018-03-02,1,0,1,0,0,0,0,0,7.19,10000.0,71900.0,2,1.0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20524,805040,European Mystery: Flowers of Death Collector's Edition,2018-03-05,1,0,1,0,0,0,0,0,7.19,10000.0,71900.0,1,1.0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20525,805070,Super Skull Smash GO! 2 Turbo,2018-07-16,1,0,0,1,0,23,0,0,3.99,10000.0,39900.0,4,1.0,6,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20526,805090,Blackjack In Space,2018-02-27,1,1,0,0,0,7,0,0,1.69,10000.0,16900.0,15,0.4666666666666667,4,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20527,805110,P.A.S.,2018-08-08,1,0,0,1,0,0,0,0,0.0,150000.0,0.0,615,0.48292682926829267,10,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20528,805120,The Fielder's Choice,2018-02-22,1,1,0,0,0,23,0,0,2.89,10000.0,28900.0,7,0.42857142857142855,5,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20529,805150,TSA Frisky,2018-05-17,1,0,1,0,0,0,0,0,5.19,10000.0,51900.00000000001,14,0.5714285714285714,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20530,805260,PICNIC,2018-03-04,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,2,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20531,805280,Dead Rain - New Zombie Virus,2018-03-09,1,0,1,0,0,7,0,0,2.09,10000.0,20900.0,31,0.7741935483870968,4,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20532,805320,Conjuror's Eye,2018-03-14,1,0,1,0,0,13,0,0,0.79,10000.0,7900.0,23,1.0,6,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20533,805330,AngeliaLost,2018-06-13,1,0,0,1,0,0,0,0,5.79,10000.0,57900.0,1,1.0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
20534,805340,Cubiques 2,2018-03-09,1,0,1,0,0,5,0,0,3.99,10000.0,39900.0,7,1.0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20535,805360,Trivia Vault Baseball Trivia,2018-03-02,1,0,1,0,0,5000,0,0,9.99,10000.0,99900.0,28,0.6428571428571429,12,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20536,805370,Are You Alone?,2018-07-11,1,0,0,1,0,0,0,0,1.69,10000.0,16900.0,6,1.0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20537,805400,Mahjong Solitaire,2018-05-11,1,0,1,0,0,10,0,0,1.69,10000.0,16900.0,15,0.8,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
